x,y,phi,u,v,cp
0.2,0.7286743164062497,0.19780741872525187,1.0058467269330733,0.0049838765154970426,-0.011752477107098258
0.2,0.9670928955078121,0.19868629272901125,1.0037291740647933,0.0027442364734605795,-0.007479785702614539
0.2,1.265116119384765,0.19927954188687447,1.00214230035372,0.001487424553778271,-0.004291402590048676
0.2,1.6376451492309565,0.19968368861579042,1.0009694415177097,0.0008595400094477997,-0.0019405616613035193
0.2,2.1033064365386958,0.2,1,0,0
0.25,-0.025,0.2334609602301549,1.055005201996833,0.04999938750995858,-0.11553591499174942
0.25,0.025,0.23596092960565282,1.0450052126609335,0.045604024794054544,-0.09411562156593956
0.25,0.0875,0.23859141301948603,1.035289397555597,0.037074386291791155,-0.07319864680994392
0.25,0.16562499999999997,0.24117451517793595,1.0267264001906924,0.028031906464508136,-0.05495288862857284
0.25,0.2632812499999999,0.24351889657770034,1.019716061656063,0.019606836907528315,-0.04020527445287003
0.25,0.38535156249999986,0.24548265805312527,1.0141655589416143,0.012703740052174105,-0.028693165954670086
0.25,0.5379394531249998,0.24700808299339758,1.0098215651614866,0.007672305363485797,-0.01979845773478517
0.25,0.7286743164062497,0.2481167350593269,1.006489686900382,0.00436334967603047,-0.013040528657224604
0.25,0.9670928955078121,0.24888062952718598,1.0040255817251524,0.0023735661058777746,-0.008073002574589871
0.25,1.265116119384765,0.24939001514065268,1.002267821218989,0.0012716834770458857,-0.004542402629925002
0.25,1.6376451492309565,0.24973335974874158,1.001014032848773,0.0007277402838755316,-0.00202962356608527
0.25,2.1033064365386958,0.25,1,0,0
0.30000000000000004,-0.025,0.2863869962664579,1.0611557291377922,0.039999399868396734,-0.1276514334717913
0.30000000000000004,0.025,0.28838696625987775,1.0511557430166323,0.03670469451546341,-0.10627563067632173
0.30000000000000004,0.0875,0.29051627439944755,1.0409463682963493,0.03024105593486187,-0.08448386313341438
0.30000000000000004,0.16562499999999997,0.2926396147507177,1.031337355966067,0.023202111754971444,-0.06419507980096828
0.30000000000000004,0.2632812499999999,0.2945947706063761,1.0229939239011236,0.016414595517188303,-0.04678600728461091
0.30000000000000004,0.38535156249999986,0.2962463373985374,1.0162049573133791,0.010685393126276827,-0.03278669289454972
0.30000000000000004,0.5379394531249998,0.29752960148212354,1.0109469216078726,0.006437237239906975,-0.022055116331717084
0.30000000000000004,0.7286743164062497,0.2984563874152901,1.0070495523117624,0.0036333144871109288,-0.014162001785483325
0.30000000000000004,0.9670928955078121,0.29908885090152654,1.004280645409609,0.001957223668352598,-0.008583445468828721
0.30000000000000004,1.265116119384765,0.2995063240087734,1.00237446847548,0.0010383098338353966,-0.00475565313881221
0.30000000000000004,1.6376451492309565,0.29978509190066777,1.0010515429447113,0.0005889783992052078,-0.002104538527541999
0.30000000000000004,2.1033064365386958,0.30000000000000004,1,0,0
0.35000000000000003,-0.025,0.33957653314393416,1.0656774145039125,0.029999415267638607,-0.13656831670014413
0.35000000000000003,0.025,0.3410765039073161,1.0556774312317572,0.02764014849054962,-0.11521881662066114
0.35000000000000003,0.0875,0.342686049849121,1.045168539056783,0.02298131105583363,-0.09290541569193533
0.35000000000000003,0.16562499999999997,0.3443082507745427,1.0348800079024487,0.017818960319668686,-0.0712941461030463
0.35000000000000003,0.2632812499999999,0.34581828896781275,1.0255932091062983,0.012719914142927191,-0.05200322678075864
0.35000000000000003,0.38535156249999986,0.3471031537844632,1.017859246282288,0.008317560372782386,-0.03610662705290224
0.35000000000000003,0.5379394531249998,0.34810277515418486,1.0118680394228288,0.00500560037599272,-0.023901985240523338
0.35000000000000003,0.7286743164062497,0.3488216902905032,1.0075066810527413,0.002809994735837036,-0.015077608436325773
0.35000000000000003,0.9670928955078121,0.3493086940681469,1.0044870957070993,0.0015020673132175586,-0.008996581648296642
0.35000000000000003,1.265116119384765,0.3496274619882007,1.0024599161659862,0.0007901248144706091,-0.0049265078167384235
0.35000000000000003,1.6376451492309565,0.34983851404321276,1.0010813472686562,0.0004444551603319248,-0.0021640613896174443
0.35000000000000003,2.1033064365386958,0.35000000000000003,1,0,0
0.4,-0.025,0.39295473771684913,1.068783257995247,0.019999433324086047,-0.1426976299042193
0.4,0.025,0.39395470938305344,1.0587832771745151,0.018474583006903918,-0.12136333824168499
0.4,0.0875,0.3950331283051258,1.0480947808429728,0.015451777122909191,-0.09874142704653521
0.4,0.16562499999999997,0.39612761554096254,1.0373817325780368,0.012065924049806798,-0.07630644560978506
0.4,0.2632812499999999,0.3971540915170059,1.0274702630718955,0.008668257784279633,-0.05577028019004482
0.4,0.38535156249999986,0.39803226202676617,1.0190749743487761,0.0056882113464109575,-0.03854615909228021
0.4,0.5379394531249998,0.3987164054244064,1.0125503753509093,0.0034218340626466686,-0.025269971571619587
0.4,0.7286743164062497,0.39920705552056424,1.0078449857070624,0.0019134299454076173,-0.01575517642902491
0.4,0.9670928955078121,0.39953756047223643,1.0046389212221616,0.0010164385060602804,-0.009300395181665255
0.4,1.265116119384765,0.399752315625372,1.0025222537602783,0.0005304078143383066,-0.005051150617037425
0.4,1.6376451492309565,0.39989322662753335,1.001102938432756,0.000295498969099323,-0.0022071806583392473
0.4,2.1033064365386958,0.4,1,0,0
0.45,-0.025,0.4464548589434588,1.0706009864779606,0.009999453626174937,-0.14628646132040446
